Product_Description,Product_Image,Discounted_Price,Product_Rating
"Apple MacBook Pro 14"" M3 Pro Chip 8GB RAM, 512GB - Space Gray",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/7431093/1.jpg?3801,"₦ 2,800,000",0
Hp ProBook 11 X360 TOUCH INTEL CORE I5 512GB SSD- 8GB RAM Windows 11+ 32GB FLASH &BAG,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/05/5759063/1.jpg?6089,"₦ 700,000",1
Hp Stream 11 Intel Celeron 4GB RAM- 64GB SSD WIN 10,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/13/5001932/1.jpg?1786,"₦ 750,000",0
Hp 15 TOUCHSCREEN 12TH GEN INTEL CORE I5 16GB RAM 512GB SSD BACKLIT KEYBOARD WINS 11,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/14/6996362/1.jpg?8137,"₦ 840,000",0
Hp Stream 11 Laptop- Intel Celeron - 64GB SSD 4GB RAM Win10 P,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/10/5317292/1.jpg?2571,"₦ 180,999",0
Hp ELITE DRAGONFLY X360 MULTI-TOUCH Core I5 8GB RAM/1TB SSD FP-Reader- Windows 11 Pro+BAG,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/40/9716032/1.jpg?2065,"₦ 1,201,000",1
"DELL Latitude 3150 Intel Pentium 8GB RAM, 500GB SSD Windows 10 + Keyboard Flash Light",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/18/0385042/1.jpg?2767,"₦ 260,000",0
"Hp 15 Intel Core I3 2.4GHz Touch Screen (1TB HDD,8GB RAM) 15.6-Inch Windows 10- Rose Gold",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/168813/1.jpg?6264,"₦ 935,000",0
Hp EliteBook 840 G5 Intel Core I5- 16GB RAM/512GB SSD/Backlit Keyboard/FP Reader Windows 10 Pro + BAG,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/4491462/1.jpg?5693,"₦ 590,000",0
"Hp ELITEBOOK 840 G7 10Th Gen Intel Core I5,512GB SSD,16GB RAM,BacklitKeyboard, 14”, Win 10 Pro",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/38/8622773/1.jpg?2319,"₦ 1,185,000",0
"Hp 250 G10 13TH GEN INTEL CORE I3 16GB RAM 512GB SSD 15.6"" FHD WINS 11+ FREE MOUSE",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/42/7844292/1.jpg?7802,"₦ 676,500",0
"Apple MacBook Air 15.3"" 8GB/512GB M3 Chip - Starlight 2024",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/27/6653233/1.jpg?3589,"₦ 2,599,999",0
"Hp 15 TOUCHSCREEN 12TH GEN INTEL CORE I3 4.4GHZ 8GB RAM 512GB SSD 15.6""FHD WINDOWS 11",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/72/1066243/1.jpg?5527,"₦ 640,000",0
Hp Elitebook X2 1012 G2 Intel Core I5 256GB SSD - 8GB RAM -Backlit-Keypad - Touch Windows 11 PRO + PEN,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/99/8978972/1.jpg?9099,"₦ 755,000",0
Hp ProBook 11 X360- TOUHSCREN Intel P 128GB SSD- 4GB RAM W10 P,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/26/8674292/1.jpg?2865,"₦ 214,999",0
LG 500W XBoom All-In-One Bluetooth HiFi Audio Systems Pikin,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/1910483/1.jpg?7411,"₦ 328,600",0
Hp 250 G8 (1TB HDD / 12GB RAM) Intel Core I5 Wins 10 Pro,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/3235013/1.jpg?1855,"₦ 800,000",0
Lenovo IDEAPAD 3 1TB HDD/COREi3/4GB,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/9258183/1.jpg?3736,"₦ 479,000",0
"Apple MacBook Air 15"" Laptop - M2 Chip - 16GB Memory - 512GB SSD (Latest Model) - MIDNIGHT 2023",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/78/9668372/1.jpg?4623,"₦ 2,555,000",0
Hp Stream11intel Celeron D/C 64GB HDD+4GB RAM+pouch Win10,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/9659463/1.jpg?2825,"₦ 135,000",0
"Hp  PROBOOK 11 X360, TOUCHSCREEN,INTEL CELERON,4GB RAM,512GB SSD + KEYBOARD FLASHLIGHT,",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/30/5945063/1.jpg?8125,"₦ 2,450,000",1
Hp EliteBook 840 G5 TOUCHSCREEN Core I5-16GB RAM/1TB SSD/Backlit Keyboard/FP Reader Win 11 Laptop+BAG,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/21/6693032/1.jpg?8858,"₦ 550,000",1
"Lenovo IDEAPAD 15 12TH GEN INTEL CORE I5 8GB RAM 256GB SSD 15.6""FHD INTEL IRIS XE GRAPHICS WINS 11",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/78/4809752/1.jpg?9251,"₦ 685,000",1
Hp ProBook 11 X360- TOUCH Intel Celeron 512GB 4GB RAM WIN10 Pro+ USB LIGHT FOR KEYBOARD,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/40/3426032/1.jpg?0702,"₦ 250,000",0
Hp ProBook 11 X360- TOUCHSCREN Intel P 256GB SSD- 4GB RAM W10 P,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/28/1506292/1.jpg?0085,"₦ 259,999",0
Lenovo V15 Intel® Celeron® N4500 4GB RAM 256GB SSD Windows 11,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/96/9893153/1.jpg?2240,"₦ 349,990",0
Portable Aluminum 7~15.4 Inch Laptop Stand Also For Tablet,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/60/1841541/1.jpg?4501,"₦ 12,999",0
DELL Latitude 7490 TOUCHSCREEN Core I5 1TB SSD/16GB RAM BACKLIGHT KEYBOARD-FP READER WIN11PRO+BAG,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/16/8126013/1.jpg?9895,"₦ 650,000",0
Hp ProBook 11 X360 TOUCHSCREEN Intel P 128GB SSD- 4GB RAM W10 P,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/46/0010292/1.jpg?1513,"₦ 210,999",1
Hp Notebook 11 - TOUCH- 256GB SSD/4GB RAM-Intel CELERON QUAD CORE WIN10 Pro +Mouse &USB Light,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/7299243/1.jpg?9375,"₦ 300,000",0
Hp Stream 11 Laptop- Intel Celeron - 64GB SSD 4GB RAM Windows 10 PRO+ Mouse & USB Light For Keyboard,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/97/293032/1.jpg?0750,"₦ 190,000",0
Hp ProBook 11 X360- TOUCH- 512GB SSD/4GB RAM-Intel CELE Q W10 P,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/45/1484792/1.jpg?6298,"₦ 250,000",0
Hp ProBook 11 X360- TOUCH- 512GB SSD/8GB RAM-Intel CORE I5- W11,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/29/0396692/1.jpg?7438,"₦ 380,000",0
Hp EliteBook 840 G5 Intel Core I5- 12GB RAM/256GB SSD/Backlit Keyboard/FP Reader Windows 11 Pro + BAG,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/45/4981452/1.jpg?4669,"₦ 475,000",1
Hp Stream 11 Intel Celeron Quad Core - 64GB SSD 4GB RAM Windows 10 PRO+ Mouse &USB Light For Keyboard,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/2581962/1.jpg?5176,"₦ 145,000",1
"DELL LATITUDE 7430 INTEL CORE I7 12TH GEN TOUCHSCREEN 16GB RAM 512GB SSD BACKLIT KEYBOARD 14""FHD WINS 11",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/05/9942473/1.jpg?4403,"₦ 1,300,000",1
Hp Stream 11 Intel Celeron Quad Core - 64GB SSD 4GB RAM Windows 10 PRO+ USB Light For Keyboard,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/31/1817213/1.jpg?6308,"₦ 145,000",1
DELL Latitude 7490 TOUCHSCREEN Intel Core I7- 1TB SSD/16GB RAM BACKLIGHT KEYBOARD/WIN 11 PRO+BAG,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/87/5589943/1.jpg?6461,"₦ 780,000",1
"Lenovo ThinkPad X1 Yoga Gen8 X360 Intel Core I7 1TB SSD 32GB RAM Touch,Backlit Windows 11 Pro",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/67/3165603/1.jpg?0889,"₦ 2,850,000",0
Hp Stream 11 Laptop- Intel Celeron - 64GB SSD 4GB RAM Windows 10 PRO+ Mouse &USB Light For Keyboard,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/87/3396192/1.jpg?0370,"₦ 199,500",1
"Hp FLEXIBLE USB LIGHT FOR COMPUTERS,LAPTOP & POWER BANK BLUE",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/13/7791172/1.jpg?2847,"₦ 3,000",0
"DELL Latitude 3410 14""INTEL Core I3 10th Gen 8GB RAM / 512SSD Keyboard Light Window 11",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/16/8242983/1.jpg?0082,"₦ 420,000",0
DELL Latitude 3190 INTEL PENTIUM 128GB SSD 4GB WIN 11,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/1621862/1.jpg?0724,"₦ 200,000",0
Hp EliteBook 840 G6 Intel Core I5-16GB RAM/1TB SSD/Backlit Keyboard/FP Reader Windows 11 Pro + BAG,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/5136372/1.jpg?6886,"₦ 569,000",0
"Hp 255 G6 AMD Quad Core (4GB RAM,500GB HDD+32GB Flash Drive,Mouse,Fashion Sport Watch,USB Light) 15.6-Inch Windows 10 - Black Colour",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/132992/1.jpg?8276,"₦ 599,000",1
Hp EliteBook 840 G7 TOUCHSCREEN 10TH GEN Core I5-16GB RAM/1TB SSD/Backlit Keyboard-WIN 11 Pro+ BAG,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/6066262/1.jpg?1424,"₦ 755,000",1
"Asus Zenbook UX325EA Core I7 13.3"" 8GB/512GB SSD Win 11 + Free 1TB External HDD",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/8354642/1.jpg?6745,"₦ 1,099,990",0
LG 1000W XBoom All-In-One Bluetooth HiFi Audio Systems Mama,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/0370483/1.jpg?1807,"₦ 400,000",0
Hp ProBook 11 X360- TOUCH- 256GB SSD/4GB RAM-Intel CELERON QUAD CORE WIN10 Pro +Mouse &USB Light,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/30/9143393/1.jpg?3865,"₦ 220,000",0
Hp ProBook 11 X360- TOUCH- 256GB SSD/4GB RAM-Intel CELERON QUAD CORE WIN10 Pro +Mouse &USB Light,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/13/0197692/1.jpg?3573,"₦ 250,000",0
"Hp ENVY 16-H1055 Core™ I7-13700H 2TB SSD 32GB 16"" WQXGA (2560x1600) TOUCHSCREEN WIN11 NVIDIA® RTX 4060 8192MB NATURAL SILVER Backlit Keyboard",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/4818673/1.jpg?0977,"₦ 2,570,000",0
Hp Probook 11 G7 X360 Touchscreen 256GB SSD 4GB DDR4 RAM Intel Pentium WIN 10,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/75/1819891/1.jpg?6804,"₦ 240,000",1
Hp ProBook 11 X360- Intel Pentium 256GB SSD-TOUCHSCREEN 4GB RAM Windows10 Pro,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/27/1351362/1.jpg?9140,"₦ 225,000",1
DELL Latitude 3380,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/29/2599383/1.jpg?3788,"₦ 300,000",0
Hp ProBook11 X360- TH- 512GB SSD/4GB RAM-Intel CELERON Q W10 P,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/09/0231592/1.jpg?1545,"₦ 250,000",0
Hp EliteBook 830 G5 TOUCHSCREEN Core I5-8GB RAM/256GB SSD/KEYBOARDLIGHT/FP Reader Win 11 Pro+BAG,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/12/9585762/1.jpg?9975,"₦ 505,000",1
DELL Latitude 7480 Intel Core I5 512ssd 8GB RAM  Win 11,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/2497882/1.jpg?5167,"₦ 410,000",0
Hp 15 Intel Celeron 4GB RAM 256GB SSD Windows 11 + Silver,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/0677473/1.jpg?0747,"₦ 384,990",0
"DELL Vostro 15 11th Gen, Intel Core I3 8GB RAM 256GB SSD 15.6"" HD Windows 11",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/15/1428792/1.jpg?4139,"₦ 620,000",1
Hp 15 TOUCHSCREEN 12TH GEN INTEL CORE I5 16GB RAM 512GB SSD BACKLIT KEYBOARD WINS 11,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/5942003/1.jpg?5858,"₦ 840,000",1
"Hp PROBOOK 450 G9 INTEL CORE I3 UP TO 4.4GHZ 8GB RAM 256GB SSD 15.6"" FP READER WINS 11+FLASHDRIVE",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/09/4267482/1.jpg?9369,"₦ 641,000",1
Hp EliteBook 840 G5 Intel Core I5-8GB RAM/256GB SSD/Backlit/ TOUCHSCREEN- FP Reader Wins 11 Pro + BAG,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/05/5140613/1.jpg?0503,"₦ 650,000",0
"Apple MacBook Pro 16.2"" M3 Max - 30C - 36GB 1TB - SILVER - 2023",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/7710483/1.jpg?5733,"₦ 5,780,999",0
Hp EliteBook 845 G8 - Ryzen 7 Pro 4650U/AMD 2.3 - 16GB RAM/512GB SSD WIN 11 PRO+BAG,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/58/8034693/1.jpg?6307,"₦ 630,000",0
Hp ProBook 11 X360- TOUCH- 256GB SSD 4GB RAM W11 + 64GB Flash,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/4920292/1.jpg?1053,"₦ 230,990",0
DELL Latitude 7490 Intel Core I5- 16GB RAM/512GB SSD BACKLIGHT KEYBOARD/WIN 11 PRO+BAG,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/3464493/1.jpg?9234,"₦ 650,000",0
Hp Stream 11 Laptop- Intel Celeron - 64GB SSD 4GB RAM Windows 10 PRO+ Mouse & USB Light For Keyboard,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/31/323382/1.jpg?8124,"₦ 190,000",1
"Lenovo Ideapad 15.6"" Intel Celeron 4GB RAM 256 SSD Wins 10pro",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/36/9886011/1.jpg?4545,"₦ 380,000",1
"Lenovo IDEAPAD 15 INTEL CORE I3 12GB RAM 256GB SSD 15.6""FHD WINDOWS 11",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/02/4246621/1.jpg?7368,"₦ 590,500",1
Hp ELITEBOOK 840 G7 TOUCHSCREEN INTEL CORE I5 16GB RAM /512GB SSD BACKLIT KEYBOARD /FP READER WINS- 11,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/7716032/1.jpg?2057,"₦ 640,000",1
"Hp ENVY 15 X360 13TH GEN INTEL CORE I7 32GB RAM 1TB SSD 15.6"" FHD INTEL IRIS XE BACKLIT KEYBOARD WIN11",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/3792093/1.jpg?5484,"₦ 1,780,000",0
"Acer TRAVELMATE P2 11th Gen, INTEL CORE I7 8GB RAM, 256GB SSD, Backlit Keyboard Wins 10 + Free Bag",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/36/6888221/1.jpg?3598,"₦ 850,000",0
Hp EliteBook 840 G5 Intel Core I5-16GB RAM/512GB SSD/Backlit/ TOUCHSCREEN FP Reader Wins 11 Pro + BAG,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/901224/1.jpg?7198,"₦ 520,000",1
Hp 15 Intel Pentium Silver 8GB RAM/1TB HDD Win 10 - Black,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/26/124556/1.jpg?9432,"₦ 450,900",1
Hp ProBook 11 X360- TOUCH- 256GB SSD/4GB RAM +Mouse &USB Light,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/07/016124/1.jpg?5267,"₦ 220,000",1
Hp VICTUS 15 GAMING (2022) INTEL CORE I5 16GB RAM 512GB SSD 4GB NVIDIA RTX 2050 WINS 11,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/02/8284913/1.jpg?4675,"₦ 1,420,800",0
"Hp 15 INTEL PENTIUM N200 2.8GHZ 4GB RAM 128GB UFC 15.6""HD WINS 11+ Mouse",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/1423063/1.jpg?9857,"₦ 400,500",0
"DELL Latitude 3350 Intel Pentium 8GB RAM, 256GB SSD Windows 11 + Keyboard Flash Light",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/3958942/1.jpg?5794,"₦ 299,999",1
"DELL Latitude 7490 Intel Core I5, Keyboard Backlit, 16GB RAM, 256GB SSD Windows 11 + Free Mouse",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/46/6011691/1.jpg?2763,"₦ 400,000",1
Hp ProBook 11 X360- Intel CELERON LAPTOPS - 128GB SSD-TOUCHSCREEN 4GB RAM Windows10 Pro,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/5865263/1.jpg?3282,"₦ 215,000",1
Hp VICTUS GAMING 15 (2022) INTEL CORE I5 16GB RAM 512GB SSD 4GB NVIDIA RTX 3050 WINS 11,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/24/9094913/1.jpg?5846,"₦ 1,420,800",0
Hp ProBook 11 X360- Intel P 256GB SSD-TOUCHSCREEN 4GB RAM W10 P,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/16/3506292/1.jpg?3589,"₦ 259,999",0
Hp Stream 11 Laptop- Intel Celeron - 64GB SSD 4GB RAM Windows 10 PRO+ Mouse & USB Light For Keyboard,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/7594553/1.jpg?9706,"₦ 145,000",0
"DELL Latitude 7480 14""Intel Core I5 256ssd /8GB RAM Backlit Light WIINDOW 11",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/9841093/1.jpg?8184,"₦ 390,000",0
"Apple MacBook Pro 16"" M3 Max Chip 48GB RAM, 1TB -Space Black",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/27/8242983/1.jpg?0082,"₦ 5,999,000",0
"DELL Latitude 5490 Intel Core I5- 8GB Ram, 256GB SSD Win 10",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/20/2084912/1.jpg?6511,"₦ 500,000",0
Hp EliteBook 840 G6 Intel Core I5-16GB RAM/512GB SSD/Backlit Keyboard/FP Reader Windows 11 Pro + BAG,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/06/3752401/1.jpg?9965,"₦ 510,000",1
Hp Stream 11 Pro- Intel Celeron- Education Edition - 4GB RAM - 64GB HDD Windows 10 Pro+ BAG,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/7277372/1.jpg?4567,"₦ 190,000",0
"Hp ENVY X360 14""  13th Gen Intel Core I5 512GB SSD 8GB RAM TOUCHSCREEN WIN11 BACKLIT Keyboard",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/46/6725652/1.jpg?0362,"₦ 987,000",0
"Asus VIVOBOOK 14 INTEL CELERON N4020 4GB RAM 512GB SSD 14"" HD WINS 11",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/4414773/1.jpg?2002,"₦ 397,000",0
"Lenovo Thinkpad E495 Laptop, AMD Ryzen R5, 256gb SSD, 8gb Ram, 14” FHD, Windows 10Pro",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/42/088075/1.jpg?7314,"₦ 1,200,000",1
Hp Elitebook X2 1012 G2 Intel Core I5 256GB SSD - 8GB RAM -Backlit-Keypad - Touch Windows 11 PRO + PEN,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/54/3979872/1.jpg?6334,"₦ 699,999",0
Hp ELITEBOOK X360 830 G7 TOUCH CORE I5 16GB RAM/512GB SSD BACKLIT KEYBOARD/FP READER-WINDOW 11 PRO+BAG,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/2862373/1.jpg?7333,"₦ 650,000",0
Asus Vivobook E510MA-BR583W Intel Celeron 4GB 256GB SSD 15.6-inch Win 11,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/94/7381573/1.jpg?2669,"₦ 340,000",0
"Hp Omen 16 Gaming 13th Gen Intel Core I7 16GB RAM/1TB SSD 16.1"" 6GB Nvidia RTX 4050 WINS 11",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/744789/1.jpg?6983,"₦ 2,500,000",0
Hp EliteBook 840 G5 Intel Core I5/8GB RAM/512GB SSD FP READER WIN11 PRO+BAG,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/3788362/1.jpg?3283,"₦ 505,000",0
Hp ProBook 11 X360- TOUCH Intel Celeron 256GB 4GB RAM WIN 10 Pro+ MOUSE & USB LIGHT FOR KEYBOARD,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/31/874208/1.jpg?3344,"₦ 220,000",1
Hp ProBook 11 X360- TOUCH- 128GB SSD/8GB RAM-Intel CORE I5- Windows 11,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/28/5877293/1.jpg?3348,"₦ 330,000",0
"DELL Alienware M16 R2 Core™️ Ultra 7 1TB SSD/16GB 16"" QHD WIN11 NVIDIA®️ RTX 4060 8GB Backlit Keyboard",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/0253963/1.jpg?0730,"₦ 3,250,000",0
"Apple MacBook Air 15.3"" 8GB/ 512GB SSD M3 Chip - Space Grey 2024",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/23/1822963/1.jpg?8428,"₦ 2,599,999",0
Hp EliteBook 840 G6 Intel Core I5-16GB RAM/512GB SSD/Backlit Keyboard/FP Reader Wins 11 Laptop +BAG,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/75/3982353/1.jpg?2407,"₦ 510,000",0
"Lenovo YOGA 9 14IMH9 2-IN-1 Core™️Ultra 71TB SSD 16GB 14""OLED TOUCHSCREEN WIN11 Backlit Keyboard Slim Pen",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/3381773/1.jpg?6146,"₦ 2,750,000",0
Airspace Adjustable Laptop Desk With Mouse Pad And Cooling Fan,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/31/629666/1.jpg?9507,"₦ 34,000",1
"Lenovo ThinkPad X1 Carbon Gen 11 Intel Core I7- 512GB SSD/32GB RAM,14"" Touch, Backlit, FP, Win 11 Pro",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/7214153/1.jpg?5245,"₦ 2,700,000",0
Hp Envy 14 X360 13th Gen Intel Core I5 8GB RAM/512GB SSD Win 11,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/13/4091242/1.jpg?1656,"₦ 1,250,000",0
Hp EliteBook 840 G5 Intel Core I5-16GB RAM/512GB SSD/ Backlit Keyboard/Windows11 Pro+BAG,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/70/9237282/1.jpg?2573,"₦ 505,000",0
Lenovo Ideapad 15 Inch Intel® Celeron® 4GB RAM DDR4 - 256 SSD Windows 11 +USB LIGHT,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/46/6633752/1.jpg?9238,"₦ 365,000",0
Hp ProBook 11 X360- TOUCH- 512GB SSD/4GB RAM-Intel CELERON QUAD CORE WIN10 Pro +Mouse &USB Light,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/23/9774563/1.jpg?1527,"₦ 247,800",0
Hp EliteBook 840 G7 TOUCHSCREEN 10TH GEN Core I5-16GB RAM/1TB SSD/Backlit Keyboard-WIN 11 Pro+ BAG,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/02/3325963/1.jpg?3566,"₦ 720,000",0
Hp EliteBook 830 G6 TOUCHSCREEN Core I5-16GB RAM/512GB SSD/Backlit Keyboard/Windows 11 Pro+BAG,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/28/6996803/1.jpg?3547,"₦ 535,000",1
"Hp Envy-15-FE0053DX 15.6"" FHD IPS Touchscreen 13th Gen Intel I7 10-Core ~ Intel Iris Xe Graphics  16GB  512GB SSD ~ Win11 Home",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/28/4914072/1.jpg?1705,"₦ 1,450,000",0
Hp Stream 11 Laptop- Intel Celeron - 64GB SSD 4GB RAM Windows 10 PRO+ Mouse & USB Light For Keyboard,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/90/8692503/1.jpg?8488,"₦ 145,000",1
Laptop Case for Microsoft Surface Laptop Go 1 2 3 4 5 Metal Alcantara Cases Sleeve Clear nsparent Protective Notebook Cover,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/75/6514092/1.jpg?2789,"₦ 39,960",0
Hp Probook 11X360 Touchsceen Intel Pentium 128gb Ssd /4gb Ram+Mouse Pouch,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/76/3594433/1.jpg?7599,"₦ 210,990",1
Hp ProBook 11 X360- TOUCH- 256GB SSD/4GB RAM-Intel CELERON QUAD CORE WIN10 Pro +Mouse &USB Light,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/09/1206843/1.jpg?8118,"₦ 220,000",0
